avg_width,avg_height,avg_area,mean_R,mean_G,mean_B,texture_contrast,texture_homogeneity,texture_entropy,varietas
42.89784335981839,44.164585698070375,14744.715096481272,158.92907959866045,152.2093183434639,134.76343058442512,22.782472111956487,0.49842040192688375,10.466737636321938,beras basmati
41.54929577464789,39.030985915492955,17505.094366197183,161.17880779819643,153.88466622181278,135.51509066686089,16.340210666635162,0.5323596600347972,10.24113925699792,beras basmati
41.094609460946096,37.503850385038504,13633.807480748075,164.25783653063849,157.78843401268685,140.68568195507368,16.25655777596627,0.562077504169379,9.966141462634857,beras basmati
38.95933926302414,37.45997458703939,14369.881829733164,159.5612847714317,151.9732114151602,132.43389655244812,17.51206663266807,0.5338989234278683,10.237733761009036,beras basmati
40.17888888888889,41.91111111111111,13343.714444444444,161.85714515358612,153.1933966922031,132.01044971904656,20.253831652437135,0.5232987943760405,10.27465049848326,beras basmati
37.18705763397371,42.75631951466127,12013.064711830131,160.26462276654487,151.78501444462816,131.32490415629985,28.99678826418096,0.4822067120671603,10.62684395748545,beras basmati
41.028768699654776,38.93440736478711,15543.098964326813,160.36368033903375,152.24838568239795,132.24910192665027,20.310184829665687,0.5010898859701777,10.35797618920585,beras basmati
38.354594594594595,43.68324324324324,11775.691891891893,163.47037629191337,154.60572611567775,135.43310829829616,21.251141053510388,0.5452993363222228,10.09450896273604,beras basmati
36.758507135016465,40.329308452250274,12007.641053787047,162.5165101148484,154.6433530105715,135.97975906701413,17.40704122232199,0.5619829523755103,9.943619363769905,beras basmati
35.702517162471395,43.78260869565217,14546.172768878718,160.59282888020175,151.1161387635687,129.69951408900752,21.297473339319186,0.5157511115461254,10.212996059071235,beras basmati
36.74185136897001,43.29465449804433,15162.561929595828,163.40303309305975,155.83660469878538,137.7247349412373,15.953967253044127,0.5915214665192119,9.92168945565918,beras basmati
41.53938730853392,44.659737417943106,16595.647702407,161.81544879718862,154.00049594973018,135.8260658285305,22.869373083476418,0.5178692168600314,10.174893718107487,beras basmati
42.67243510506798,45.9406674907293,15579.128553770086,159.48846094668576,152.1942085669144,134.47042566544363,19.567619726934772,0.5744081417288209,10.034377694851207,beras basmati
43.48787584869059,41.024248302618815,12270.189136760428,160.54519113297323,151.92727000136475,131.54557923188565,18.055518554179862,0.5437526897962808,10.04166520996921,beras basmati
39.60699588477366,46.45987654320987,15940.406378600823,161.34386236168848,152.2597561931794,131.61570645812336,22.18242810411186,0.5530719647951529,10.124570541975796,beras basmati
39.104413347685686,35.61571582346609,15891.599569429494,162.02189871897832,154.0996493167097,136.05837558788946,19.488945531349604,0.5248489770704093,10.167937835173847,beras basmati
40.050663449939684,42.66948130277443,14747.750301568154,169.11288117677626,162.12651663674728,145.38372041524943,13.576707133537063,0.6063069040602462,9.765310162530973,beras basmati
41.574074074074076,44.85679012345679,17043.37037037037,161.8823094148925,153.91692682088265,135.37408035648673,17.577917103135224,0.569129976183452,9.969887908354089,beras basmati
41.275590551181104,40.813273340832396,13178.032620922384,159.30430194357834,151.5922648573318,134.11579790577497,20.072366814737805,0.5387623324309375,10.211515407571161,beras basmati
39.07393939393939,40.78060606060606,16759.574545454547,159.05170983323885,151.4838634672619,133.68067513463717,17.92947299867681,0.554320030229067,10.015151730294994,beras basmati
36.567021276595746,39.456382978723404,13326.254255319149,151.0414586745192,151.03262967030946,146.850887837774,18.512376755063034,0.5454811582590935,10.06061187796657,beras basmati
45.57259713701431,47.0879345603272,12228.193251533743,161.01590352576216,153.8867734545593,136.78886287346728,19.68669885047966,0.5467160025869273,10.137023642808554,beras basmati
42.62211055276382,46.54773869346734,11626.858291457287,159.24427791950112,152.7744027443153,137.11626178731524,20.462222826058422,0.5538180380767553,10.060549267527133,beras basmati
36.945882352941176,41.42,14140.750588235294,163.57820348915027,156.56497917454018,139.8123454001585,16.378438092350187,0.60538239048825,9.799162007783162,beras basmati
37.226027397260275,41.853881278538815,12498.076484018266,164.29156504905202,156.8749001047178,139.52296541687662,15.096474728798789,0.5837185152744077,9.81622590626711,beras basmati
44.76454668470907,44.617050067659,15020.489851150203,168.44735247976504,161.58079313901484,145.52157779103152,13.702682870479764,0.6173397666865178,9.684168570114851,beras basmati
46.65686274509804,45.67745098039216,10970.398039215686,160.41149565053644,151.74008551626667,132.42421458359578,19.179274208580775,0.5340315868578427,10.184302076091848,beras basmati
42.51800232288037,40.78861788617886,13880.994192799071,163.73964878196648,155.79228309765264,136.8150805461073,15.48653510913683,0.5530112199108372,9.945276876752045,beras basmati
37.67967698519516,38.796769851951545,19037.438761776582,160.95192256590136,154.99547149589,133.74988247131412,20.133170576506053,0.5452146333807607,10.105963909502531,beras basmati
36.22727272727273,39.5,11269.718568665377,163.7359633185836,155.96346604807044,130.27556736911586,20.87435489619269,0.5209420786153893,10.178877459821596,beras basmati
37.65073170731707,41.8,12322.863414634146,165.94511352959393,159.78967860292263,135.98361914210128,22.593911296462572,0.5234205798583824,10.181691310652534,beras basmati
36.198300283286116,35.65533522190746,12150.680830972615,165.15007642235133,158.25385293970982,133.64238940657282,18.75019854396715,0.5423381832408902,10.051100636259795,beras basmati
39.47126436781609,39.55632183908046,16501.68735632184,158.33160919653355,152.43971221301018,129.34441933119697,21.938625629433602,0.5251330722448281,10.25411750534268,beras basmati
41.004288164665525,36.55831903945111,10273.536020583191,164.87365871309942,157.645342304553,131.31304614341877,21.180257493475942,0.5158212489945154,10.17311440574675,beras basmati
37.603544776119406,39.25466417910448,15233.486007462687,160.00068573436317,150.47884286816577,121.2261926906179,28.72410888216793,0.4609902555070552,10.611753149717927,beras basmati
37.396610169491524,39.87570621468927,15649.760451977401,158.2672900033856,150.18329619656504,124.04528192449818,22.72321395754244,0.5138019258387844,10.36418946637711,beras basmati
37.23250564334086,48.215575620767495,13299.94920993228,159.2071660840262,150.3998405448213,122.35122877758356,27.489522785627642,0.500278514232309,10.421460983813423,beras basmati
36.959375,38.54479166666667,12159.880208333334,160.37505019368857,150.73013839023264,121.65113336036575,26.64958647065619,0.4703817071493502,10.521853911588403,beras basmati
40.456473214285715,41.0390625,13990.62388392857,158.67580429644852,150.31653813145627,123.239032597028,22.30281802805476,0.512785587067229,10.317294177895134,beras basmati
38.12207792207792,37.45887445887446,11277.091774891775,161.3431139672304,152.50698996323067,125.10961547041656,23.45929298985556,0.501315836094766,10.334835248216102,beras basmati
40.09568480300187,39.32457786116323,11853.80487804878,164.3124087983959,155.96965348639455,129.05612335115373,22.898257046505886,0.5077455343060197,10.261773048223722,beras basmati
41.772030651341,38.60057471264368,13828.95019157088,163.5609384185773,155.06292180741895,127.10609994383555,19.31117992874733,0.524141150638752,10.10563836173341,beras basmati
44.052677029360964,39.924870466321245,13053.259067357512,160.58448754212333,151.7208519837333,124.03382882377487,24.824474580465107,0.48742455192879997,10.508459619131047,beras basmati
43.5693112467306,37.99215344376635,9960.073234524847,166.47540706097251,157.07581354783426,127.4276453058075,20.888121541068738,0.4938521540976429,10.252835698789301,beras basmati
37.088592233009706,42.4126213592233,17356.834951456312,158.5530725262713,151.79246484473418,127.77629919637607,22.397918865418035,0.521058950524428,10.232595625624317,beras basmati
39.97794822627037,42.16395014381592,11732.756471716204,160.72734353675884,152.5691514018802,125.45960621903082,25.0236849005508,0.49460624769912004,10.409056760310007,beras basmati
36.932920536635706,40.20743034055727,11727.88028895769,168.18307360559965,161.19762665868816,135.89929399132336,19.916586264564266,0.5371724118321818,10.100512244030746,beras basmati
38.57578947368421,35.04,12080.548421052632,160.08119952745758,153.7344101847915,129.5826138904636,17.67750889017533,0.5437039463214365,10.089926999281765,beras basmati
42.588465298142715,37.286412512218966,11765.199413489736,160.42605387062233,153.04214293259741,127.46820697318279,20.913646993420816,0.5188012842433157,10.240648315382941,beras basmati
37.348722986247544,35.282907662082515,10611.119842829077,168.84534980079994,162.28377477534224,139.2688846371882,17.87476018842315,0.5570913628920608,9.95829922670954,beras basmati
52.3795918367347,42.416326530612245,54275.37959183673,148.15005903499517,148.26336456168116,138.37704678707902,25.36863079323077,0.44221801312832604,10.803436101764614,beras buloq
52.08492569002123,41.43524416135881,29091.099787685776,148.17751572079447,148.94329638684175,140.16747878742547,21.58680321752451,0.49758615357980596,10.449182842522518,beras buloq
50.43333333333333,51.486666666666665,45762.08,145.88996772513016,145.46335762314183,134.84620850655077,26.027837833225696,0.4842052102641417,10.747104006636576,beras buloq
50.86776859504132,61.34710743801653,102966.39669421487,148.2604770303183,149.92699467422,141.31843089280466,20.81693360164663,0.5066575992344136,10.446267682713257,beras buloq
42.01875,45.3125,41681.53125,151.42536953052826,152.89159254075858,144.06474772586503,22.32086903843024,0.5011630145851973,10.482199113213715,beras buloq
39.50555555555555,47.37222222222222,70472.72777777778,147.7780745110544,148.60839269639183,139.8757960456559,20.725054263214822,0.5230683317410595,10.325858830502995,beras buloq
42.99652777777778,44.986111111111114,44561.51388888889,148.88308700698641,151.50091349232594,143.6224555408583,19.96994183810364,0.5209196299578028,10.306459160919712,beras buloq
41.54712643678161,44.39540229885058,32207.698850574714,146.74401883149093,148.85177754550892,140.16842147738726,19.92565594988685,0.5286376545038265,10.29252540710798,beras buloq
45.725400457665906,54.327231121281464,30561.919908466818,149.8334220744625,150.9181499229707,142.4608317815938,22.1437412378117,0.5145224363203207,10.364068787708764,beras buloq
48.91044776119403,50.507462686567166,64380.02985074627,149.45480993323255,150.57087258611006,141.25871303382462,20.454133061869587,0.5292790586820557,10.295489547223983,beras buloq
38.17090069284065,44.812933025404156,32829.4896073903,151.75195730780737,153.5019357376438,145.00760811654908,22.84676524292593,0.5054590256801145,10.382264960454537,beras buloq
47.733333333333334,46.829166666666666,53797.36666666667,147.78796151948433,149.16050334099688,139.89400052555743,20.218637272970714,0.535033172651618,10.292956170053484,beras buloq
45.68089887640449,47.2,31696.678651685394,151.64237029688417,153.04585644539452,143.87725674760645,20.76357532068953,0.513869025954695,10.319282519742963,beras buloq
43.875457875457876,44.72161172161172,48058.08791208791,149.31053219416623,150.57974128598198,140.8495395795278,20.929334592200533,0.5182065626604508,10.368331413051687,beras buloq
47.628571428571426,51.97551020408163,52716.34693877551,152.4222758113662,153.53194311578798,144.80287404796022,23.482184781096255,0.5011805863890585,10.420917650759908,beras buloq
44.83606557377049,54.00409836065574,49386.38524590164,150.7586064132443,151.85655119493785,142.2277082611594,20.75605017616265,0.5078286444203727,10.37575321616388,beras buloq
42.00371747211896,43.71747211895911,47693.08550185874,149.96182819192492,150.98084060977786,141.27049928285356,19.891285281755223,0.5117519171082245,10.350091986834377,beras buloq
45.522222222222226,59.08611111111111,36923.04722222222,148.80481355833228,150.52235300466637,141.24279490924457,23.80644842910701,0.52573108789212,10.36544364681811,beras buloq
49.87089715536105,51.57986870897155,32921.172866520785,152.28409373490908,152.9107247017248,142.52734317588917,21.738413564786374,0.49891020067788544,10.431839431628367,beras buloq
47.721311475409834,46.75409836065574,46280.55737704918,149.79432455370264,150.93247825268224,141.05922371359807,21.412927394604328,0.5241457156113852,10.34049434653375,beras buloq
40.9527027027027,54.97072072072072,32677.344594594593,150.01035974767993,151.3545360659696,142.1987588052196,23.385938541945613,0.5221562684934509,10.355822062686153,beras buloq
42.386986301369866,42.90068493150685,44755.62328767123,150.2694080622218,151.0609563800443,141.25904486987696,22.757028128265315,0.5062278538180186,10.469644530118664,beras buloq
40.45320197044335,41.14778325123153,32716.65024630542,148.48041109287078,150.42925273407974,142.41091383023115,20.028088392430522,0.5362706830057682,10.230023305482476,beras buloq
39.17625899280576,42.76618705035971,45976.46402877698,156.58331602799296,156.7998359355316,146.62356890576444,18.88033262842021,0.5558394672626382,10.263584406155175,beras buloq
41.96498905908096,46.945295404814004,30718.549234135666,153.04717050303918,154.16784785866506,144.59110909024102,22.947134961328228,0.5151398441882843,10.32014888601517,beras buloq
50.0503144654088,57.38364779874214,76815.51572327044,150.91486551700154,151.82297957280906,142.0668189536617,22.850595336546796,0.5062279172853084,10.413355992171772,beras buloq
47.61916461916462,54.54545454545455,32436.302211302213,152.9561932122386,153.67571194662278,143.15531780806458,25.004369772222482,0.5035316049031829,10.469240006571463,beras buloq
40.2196261682243,50.677570093457945,59356.02803738318,148.82204163976547,150.72241643571007,141.87672971387627,21.235471340096293,0.5218859789200994,10.351068908838988,beras buloq
39.93041237113402,42.394329896907216,34029.86082474227,150.68457941625724,152.2668688520933,142.7810178951982,23.427162586834275,0.513737214937145,10.422018638021425,beras buloq
43.80976863753213,49.77634961439589,30427.87146529563,157.8205829882107,158.5333239343191,148.2589490753863,19.84427556721222,0.5476023026851548,10.216978669594678,beras buloq
41.536784741144416,41.52316076294278,33376.61852861036,156.8670046046968,158.86639785157888,150.47454343427185,18.558104220158675,0.5546600134490242,10.100291416568844,beras buloq
45.35424354243543,49.88929889298893,48162.91143911439,155.67021754207084,157.78774434156378,149.45092517138028,16.941045404544,0.5758985490363008,10.000177655436715,beras buloq
44.134199134199136,50.57575757575758,52789.593073593074,156.44983427881184,157.69209526499642,148.07276165674602,18.040216885491656,0.5738879494128339,10.176338868430896,beras buloq
40.45263157894737,40.963157894736845,66310.86315789474,149.38936384256633,150.95754475111804,142.2253803238116,19.18131576563805,0.5548696583003678,10.134418221043763,beras buloq
35.85294117647059,45.470588235294116,43833.163398692814,148.9878003911827,149.21457186752014,138.67476761634435,27.88164835139591,0.4921744674752173,10.648147878537783,beras buloq
39.697435897435895,48.48717948717949,64532.610256410255,147.07586964666268,147.82746469054442,138.27701404635928,24.203655982047692,0.5099189764682216,10.414804616333074,beras buloq
36.829508196721314,42.10819672131147,42822.255737704916,151.20117121887336,151.87923390324494,142.05863754645375,27.328637932596134,0.4923665717435166,10.542124147395262,beras buloq
37.11256544502618,42.74869109947644,33615.46073298429,148.817033343044,150.4378733360628,142.78208820179304,22.328692080950805,0.5282573477146726,10.304093120744172,beras buloq
47.97041420118343,53.633136094674555,75198.48520710059,149.95246805319348,151.84005666309733,144.6134364239523,21.46031499902861,0.5213756436751098,10.281186750990377,beras buloq
41.56043956043956,47.40934065934066,39895.381868131866,156.86795803873247,158.82527691825186,150.02606996212836,20.75974801652936,0.5486053142753579,10.138685167928408,beras buloq
39.957104557640754,43.1313672922252,33042.809651474534,154.89477762555637,156.87794674679284,148.72253076577852,17.52298573043177,0.5710687103329002,10.054881466350762,beras buloq
42.97289156626506,51.45180722891566,35159.99397590361,154.18178505487842,155.52765877280694,145.98616351922712,16.139743530420215,0.582090151042965,9.965209475862475,beras buloq
37.90822784810127,48.38291139240506,41323.47784810127,154.8447863520408,156.25203514083103,147.7146446975781,17.351345783516848,0.5733783969136481,9.958789021188208,beras buloq
45.826771653543304,50.21259842519685,94404.02362204724,159.5950205072384,161.98142160992484,153.83184950291843,13.374586667559294,0.6233570579216257,9.631324280976106,beras buloq
38.38563829787234,44.9468085106383,33925.51063829787,155.29633869848092,157.25200536908434,148.51889160853383,17.35220181977852,0.5744042138515044,10.027831600354968,beras buloq
41.57878787878788,48.4969696969697,41874.08484848485,150.4877642222012,151.32267340771185,142.02012455252162,20.74911303354179,0.548772757637415,10.203617025071287,beras buloq
41.67134831460674,43.04494382022472,37610.550561797754,151.63903299070398,153.27351885970435,144.65039562796568,20.42291858647197,0.5267262636563746,10.258183244831448,beras buloq
43.53299492385787,51.24111675126903,33411.69035532995,151.5058231240027,153.09082679175063,144.38350930650037,20.600896680344864,0.5220143517258323,10.258924914220096,beras buloq
34.11282051282051,42.1025641025641,63961.08717948718,150.50031904158269,151.55243600140673,142.38727998433168,23.586912539577526,0.5002178328047481,10.515204164461334,beras buloq
43.68454258675079,48.83596214511041,42556.40694006309,152.26802101048753,153.71036396329364,144.77571278318425,25.396322883685396,0.49860278016404314,10.402866564131061,beras buloq
65.15789473684211,62.08771929824562,147786.77192982455,155.43098523649428,144.73270646993365,146.38925681190685,58.48013772716055,0.4154293304139261,11.600228344957202,Beras hitam
64.51724137931035,66.62068965517241,144457.94827586206,156.41534777008798,146.98730714797492,149.0867282146269,63.8425612795289,0.41389060070581896,11.618586872186059,Beras hitam
43.48076923076923,46.07692307692308,90080.10576923077,149.87158002186214,139.17807162409716,142.4211162715472,54.2695131800377,0.3609341394786809,11.913582245592332,Beras hitam
49.023809523809526,52.45238095238095,102071.42857142857,157.5743647381792,147.8577375539336,150.82042920852754,55.094179248775255,0.4233648916808479,11.479319603283129,Beras hitam
45.84761904761905,45.60952380952381,92394.39047619047,153.07199062591857,140.85150221836417,144.94734280189698,66.11326441068212,0.3363474646906538,11.891817395998618,Beras hitam
44.24324324324324,42.72072072072072,85627.31531531531,148.2461617411239,135.85957364234272,139.36368484990447,54.76505947786547,0.3356060474706748,11.95515830113015,Beras hitam
47.53932584269663,51.06741573033708,113024.0,149.8781697478374,139.1443340839422,142.70600006495653,51.31388677218048,0.34125971905975305,11.93024149567936,Beras hitam
73.72,82.58,196185.4,149.17575836758314,139.4641649049666,142.59623368541088,52.891049490283486,0.35757039493263193,11.794286342858495,Beras hitam
44.175824175824175,52.53846153846154,100717.7032967033,152.1351067288412,142.72347649032605,145.7919465046821,52.493651105414045,0.3810533294294208,11.704623454674248,Beras hitam
63.067796610169495,65.15254237288136,145935.71186440677,156.9491614209341,148.55850607507662,151.37583082036826,45.630915871834446,0.43830166181199737,11.215444523428753,Beras hitam
42.12820512820513,45.58974358974359,86636.82905982906,150.6723897313555,139.29681939326656,143.3442642392605,43.23502535455687,0.3468052642098316,11.825480104002496,Beras hitam
43.833333333333336,43.127450980392155,84791.66666666667,157.97218498703492,148.33404293430334,151.64181849437304,47.8789632493476,0.40384235453233486,11.490200795702068,Beras hitam
46.872093023255815,46.86046511627907,92588.70930232559,157.81845705585474,149.5932196856366,152.19798039296737,44.0231005085351,0.45276898535671073,11.226529412801952,Beras hitam
48.05813953488372,50.08139534883721,95750.1511627907,159.63262517584192,151.48299967652954,154.09084057041025,50.60558724054734,0.43460863920120235,11.215807752323334,Beras hitam
50.61538461538461,55.26923076923077,115980.51282051283,152.55409181901928,143.24401883149093,146.19873026371042,54.57072316604447,0.38741420610630245,11.648797858306668,Beras hitam
59.440677966101696,67.52542372881356,135124.5593220339,154.07826409884942,146.71718456383323,150.3047189940791,39.458697193868176,0.4314910652004066,11.281421131840387,Beras hitam
61.73134328358209,65.61194029850746,143877.68656716417,150.90304072053203,141.28159717301273,144.73734749976379,53.25669601835662,0.3833034778489683,11.631765107581604,Beras hitam
51.69736842105263,53.61842105263158,116959.17105263157,151.04482796687347,142.15609367782605,146.3373037197132,50.17780711634086,0.4096428726810834,11.516095115943886,Beras hitam
71.0,70.23214285714286,165570.625,151.7880206528985,143.14117688452694,147.00153533635677,47.82027102728291,0.4000282479674404,11.487057967336318,Beras hitam
45.92553191489362,51.5,99829.78723404255,150.60216761280128,141.38435735019314,145.82348905515138,48.697851114340324,0.38586615047474015,11.596803611995798,Beras hitam
48.333333333333336,49.70967741935484,106998.31182795699,154.02728223812673,144.6146411544942,148.95446661496388,47.147285986012,0.39575825677454535,11.49812852796291,Beras hitam
62.523809523809526,63.65079365079365,137818.0,152.2768002310878,143.15688381834215,146.34707246131475,45.87128722781428,0.40952786226444404,11.471845151950012,Beras hitam
50.325581395348834,51.174418604651166,102477.95348837209,155.3216866752488,146.5140959788622,150.66076054264298,48.21943153088229,0.4106428331277237,11.414871527383784,Beras hitam
59.83870967741935,64.51612903225806,139339.64516129033,151.08596153063849,142.93310403347294,146.9728799071712,41.48230710715206,0.40630222187442644,11.429309424600802,Beras hitam
